"time","channel","station","value","g1","g2","g3","g4","g5","g6"
"143","Vertical_up","BK.BKS",-3.09092594093693e-08,5.67547155053671e-10,3.08913937035253e-10,-6.47558757528437e-10,1.43400640087786e-09,-6.45110136518422e-10,-5.3916827650525e-10
"144","Vertical_up","BK.BKS",-5.15940132404706e-08,4.58646398230965e-10,1.97421307919916e-10,-5.38325603977024e-10,1.44837718235121e-09,-5.60182367370895e-10,-4.68187592236619e-10
"145","Vertical_up","BK.BKS",-6.58410441610863e-08,3.77787008134938e-10,1.07672032891618e-10,-4.35451860418758e-10,1.49766764857057e-09,-5.04331994159051e-10,-4.21509129502613e-10
"146","Vertical_up","BK.BKS",-7.11586858976694e-08,3.16960971297443e-10,3.33268059196661e-11,-3.42944685961122e-10,1.57262555744257e-09,-4.79492035725783e-10,-4.00748461178275e-10
"147","Vertical_up","BK.BKS",-6.48673195830474e-08,2.67116066978945e-10,-3.23358416587821e-11,-2.6341075743883e-10,1.66032792319435e-09,-4.83000081646756e-10,-4.03680405610772e-10
"148","Vertical_up","BK.BKS",-4.79325905085994e-08,2.19001059518213e-10,-9.57914796180249e-11,-1.97416610303501e-10,1.74538491044802e-09,-5.08606435421909e-10,-4.25081609608344e-10
"149","Vertical_up","BK.BKS",-2.44938129222287e-08,1.64021976006076e-10,-1.62679444593892e-10,-1.43315829775084e-10,1.81141437246812e-09,-5.4801420567067e-10,-4.58017721387039e-10
"150","Vertical_up","BK.BKS",1.30986782416824e-09,9.51779620506624e-11,-2.37199397312247e-10,-9.78281510802773e-11,1.84288493367217e-09,-5.92285415703356e-10,-4.95018584744956e-10
"151","Vertical_up","BK.BKS",2.71732189291437e-08,7.95825631009217e-12,-3.21570255793098e-10,-5.71934904329148e-11,1.82708934006335e-09,-6.3265140984449e-10,-5.28755558105744e-10
"152","Vertical_up","BK.BKS",4.91756309319218e-08,-9.90554455944276e-11,-4.15718850978641e-10,-1.83068827470434e-11,1.7557580334186e-09,-6.60844810691605e-10,-5.52318956792359e-10
"153","Vertical_up","BK.BKS",6.622255613337e-08,-2.24122162410581e-10,-5.17352268514022e-10,2.07804785055637e-11,1.62583078965705e-09,-6.69409958073419e-10,-5.59477510798019e-10
"154","Vertical_up","BK.BKS",7.74854569617044e-08,-3.62856366880809e-10,-6.22431541828518e-10,6.11296699670613e-11,1.439229133968e-09,-6.5231596030661e-10,-5.45190738985294e-10
"155","Vertical_up","BK.BKS",7.91483789798045e-08,-5.09099082707634e-10,-7.25878442896631e-10,1.03513078579894e-10,1.20194533583498e-09,-6.0585129587267e-10,-5.06356636677669e-10
"156","Vertical_up","BK.BKS",6.97601316168507e-08,-6.5578350938343e-10,-8.22256387226698e-10,1.48751056254202e-10,9.23018219503439e-10,-5.29453567772194e-10,-4.42505165344178e-10
"157","Vertical_up","BK.BKS",5.26691190025637e-08,-7.95550148330026e-10,-9.06250923684316e-10,1.97495195152614e-10,6.13786665365192e-10,-4.25949530532057e-10,-3.55998861674423e-10
"158","Vertical_up","BK.BKS",3.01742949096158e-08,-9.21120399925147e-10,-9.72953900628344e-10,2.49600995420203e-10,2.87393755364399e-10,-3.00883251013662e-10,-2.51471329769905e-10
"159","Vertical_up","BK.BKS",4.17109405849013e-09,-1.0256203470228e-09,-1.0180845219517e-09,3.03560067299893e-10,-4.17828052817637e-11,-1.61215790737148e-10,-1.34740465413067e-10
"160","Vertical_up","BK.BKS",-2.28650550085733e-08,-1.10304829741619e-09,-1.03828397334436e-09,3.56509290304114e-10,-3.59089431663507e-10,-1.41459895568553e-11,-1.18228940720003e-11
"161","Vertical_up","BK.BKS",-4.75342995346307e-08,-1.14891454148028e-09,-1.03150724932624e-09,4.04965606033574e-10,-6.5097132436655e-10,1.33406020070006e-10,1.1149769604421e-10
"162","Vertical_up","BK.BKS",-6.66711862892897e-08,-1.16086120215863e-09,-9.97384010399717e-10,4.45865656483081e-10,-9.06408469785682e-10,2.74757900360564e-10,2.29636360068846e-10
"163","Vertical_up","BK.BKS",-7.61213172938761e-08,-1.13895915797574e-09,-9.3734437526482e-10,4.77231869039371e-10,-1.11786448443938e-09,4.03383510067893e-10,3.37138698622407e-10
"164","Vertical_up","BK.BKS",-7.68155041029208e-08,-1.08550145967254e-09,-8.54391148551608e-10,4.98100334877988e-10,-1.28140409803312e-09,5.13224901449139e-10,4.28941617732598e-10
"165","Vertical_up","BK.BKS",-7.17944023248705e-08,-1.00440566416757e-09,-7.52603684368405e-10,5.07933353761538e-10,-1.39613021696234e-09,5.9946286568183e-10,5.01017333044713e-10
"166","Vertical_up","BK.BKS",-6.28308268925443e-08,-9.00549101798804e-10,-6.36605167154276e-10,5.06087191062711e-10,-1.46345196743516e-09,6.59393064455592e-10,5.51105620539082e-10
"167","Vertical_up","BK.BKS",-5.12011500292089e-08,-7.79313376434976e-10,-5.1119092610174e-10,4.9180506892296e-10,-1.48661998231618e-09,6.92833546134241e-10,5.79054409205601e-10
"168","Vertical_up","BK.BKS",-3.69565398971087e-08,-6.46385412221605e-10,-3.8115426217963e-10,4.64786774238933e-10,-1.47058900549001e-09,7.01730938634534e-10,5.86490646071547e-10
"169","Vertical_up","BK.BKS",-1.92399066695049e-08,-5.07647380852828e-10,-2.51193528887714e-10,4.25898751272614e-10,-1.42192278341279e-09,6.89231628907098e-10,5.76044009285435e-10
"170","Vertical_up","BK.BKS",-1.96121766155649e-09,-3.68924200876487e-10,-1.25737400425113e-10,3.77392489404968e-10,-1.34836287128223e-09,6.58855177832935e-10,5.50656067219616e-10
"171","Vertical_up","BK.BKS",1.18782157187217e-08,-2.35489489846171e-10,-8.61686494608831e-12,3.22350981886066e-10,-1.2579080088139e-09,6.14172703366763e-10,5.13311478467788e-10
"172","Vertical_up","BK.BKS",2.1268642918636e-08,-1.11476757454545e-10,9.73162598683284e-11,2.63721844687935e-10,-1.15766460933986e-09,5.58890526133275e-10,4.67107900918536e-10
"173","Vertical_up","BK.BKS",2.86680339713769e-08,4.97609863637546e-13,1.90414168858289e-10,2.03625221134781e-10,-1.05300302612959e-09,4.96980495934911e-10,4.15364915665526e-10
"174","Vertical_up","BK.BKS",3.42380205751189e-08,9.92836624509675e-11,2.70155369777821e-10,1.43363520028221e-10,-9.47407776591896e-10,4.32553228375957e-10,3.61518081081318e-10
"175","Vertical_up","BK.BKS",3.69173928521992e-08,1.84784963607737e-10,3.36814694917179e-10,8.39932594882809e-11,-8.42937382490274e-10,3.69375706907973e-10,3.08715755655768e-10
"176","Vertical_up","BK.BKS",3.46093789088829e-08,2.57468542036944e-10,3.91083526883401e-10,2.69254263839297e-11,-7.40835786644281e-10,3.10215496904307e-10,2.59271007139629e-10
"177","Vertical_up","BK.BKS",2.56297283915665e-08,3.18071400749313e-10,4.33833361683536e-10,-2.59624513524986e-11,-6.41848693024527e-10,2.56414426808847e-10,2.14305305013076e-10
"178","Vertical_up","BK.BKS",8.86554127304001e-09,3.67587672692498e-10,4.66082163909194e-10,-7.2840776457642e-11,-5.46108237519173e-10,2.08001292772183e-10,1.73842716439225e-10
"179","Vertical_up","BK.BKS",-1.17134187891466e-08,4.07399768980142e-10,4.89068642523161e-10,-1.12702576520948e-10,-4.5281765548319e-10,1.64253253808215e-10,1.37279107477837e-10
"180","Vertical_up","BK.BKS",-2.95821125155068e-08,4.39297309450708e-10,5.0425740664055e-10,-1.4578220811396e-10,-3.60174906709968e-10,1.24300335786212e-10,1.03887373676327e-10
"1","North","BK.BKS",-2.81176139246155e-08,-5.86124156990945e-12,4.06138841697279e-12,-4.83400047370391e-12,-1.63325992855991e-12,1.90178466641591e-11,-2.98040013283962e-12
"2","North","BK.BKS",-3.16581274600586e-08,-3.64405532113146e-11,2.54429897550222e-11,-3.04012013243277e-11,-1.05866134005767e-11,1.19348141753139e-10,-1.91126282779848e-11
"3","North","BK.BKS",-3.44097115879477e-08,-1.12572177840551e-10,7.86702101560178e-11,-9.45353761907419e-11,-3.48475972948873e-11,3.7122856419321e-10,-6.04582863003556e-11
"4","North","BK.BKS",-3.58488516754102e-08,-2.37875683587894e-10,1.65820074074058e-10,-2.00564282695293e-10,-7.91649589199478e-11,7.88913138472801e-10,-1.30339502616176e-10
"5","North","BK.BKS",-3.60452820260989e-08,-3.95343096175154e-10,2.74257196257141e-10,-3.34260018782241e-10,-1.4208141504814e-10,1.31784754454383e-09,-2.20415469997059e-10
"6","North","BK.BKS",-3.45967564497248e-08,-5.5404026061107e-10,3.82192142929771e-10,-4.69996520440123e-10,-2.15735481776374e-10,1.85712783413158e-09,-3.14094818550341e-10
"7","North","BK.BKS",-3.17125857597364e-08,-6.77551289353334e-10,4.63827575044946e-10,-5.77330701327908e-10,-2.88791476624251e-10,2.28542554241129e-09,-3.90263865984733e-10
"8","North","BK.BKS",-2.9711915040114e-08,-7.29373271206339e-10,4.96169773192215e-10,-6.27132920185094e-10,-3.44665004207341e-10,2.48466985301898e-09,-4.28581601137743e-10
"9","North","BK.BKS",-4.83078691618067e-08,-7.45038778039739e-10,4.12912893233102e-10,-6.01004899906782e-10,-4.87909245878787e-10,2.41626328715671e-09,-3.64273024620755e-10
"10","North","BK.BKS",-1.10685683580595e-07,-1.09334611683867e-09,-1.20748226191328e-10,-4.55424873888281e-10,-1.52505022866144e-09,2.21706693582033e-09,-2.71902008001726e-12
"11","North","BK.BKS",-2.20105817931681e-07,-2.55249341963346e-09,-1.87965838483992e-09,1.7855623646264e-10,-5.46411659090961e-09,1.86084766796249e-09,6.97431070582117e-10
"12","North","BK.BKS",-3.58393648621618e-07,-5.56205815544323e-09,-5.6283538263052e-09,2.24512787632602e-09,-1.44851797499567e-08,6.08150622354995e-10,1.07850423967748e-09
"13","North","BK.BKS",-5.02049411840555e-07,-9.22648234782127e-09,-1.12497529698797e-08,6.39025307433798e-09,-2.87380604436927e-08,-2.44419232735137e-09,1.36228819368735e-10
"14","North","BK.BKS",-6.16979988825153e-07,-1.1472968762618e-08,-1.7496703072246e-08,1.16798142333097e-08,-4.54988637653213e-08,-7.20861861681831e-09,-2.45438896361612e-09
"15","North","BK.BKS",-6.49036827337049e-07,-1.08217801782526e-08,-2.23531046139185e-08,1.61606506864674e-08,-6.05786186053232e-08,-1.27155713097537e-08,-6.58112788611825e-09
"16","North","BK.BKS",-5.28601406756542e-07,-8.88816113361730e-09,-2.27446851419044e-08,1.86016170679199e-08,-6.9835377444017e-08,-1.84929193944604e-08,-1.29322812291262e-08
"17","North","BK.BKS",-2.23562983272308e-07,-1.00639936376123e-08,-1.49731174154835e-08,1.83848120815401e-08,-6.92827246476411e-08,-2.57658689468288e-08,-2.22352199059906e-08
"18","North","BK.BKS",2.06026556290139e-07,-1.63293832691521e-08,1.88204787321679e-09,1.39274136054288e-08,-5.54304768282608e-08,-3.50997785289508e-08,-3.20257305506904e-08
"19","North","BK.BKS",6.57582909548363e-07,-2.41672635485511e-08,2.36298391865556e-08,3.88606572445474e-09,-2.72935328220138e-08,-4.17217279408421e-08,-3.57503564083287e-08
"20","North","BK.BKS",1.04217959913137e-06,-2.83172546831081e-08,4.37957851766315e-08,-9.78670197623798e-09,1.22850836907242e-08,-3.82699209065528e-08,-2.78117081737475e-08
"21","North","BK.BKS",1.31638046448345e-06,-2.54464128773772e-08,5.76175554490752e-08,-2.30364918609046e-08,5.83415824465834e-08,-2.29391798408639e-08,-8.89319440445544e-09
"22","North","BK.BKS",1.46972112569078e-06,-1.41083514058778e-08,6.3040708631267e-08,-3.33973607147162e-08,1.06029239485355e-07,1.50725875803838e-10,1.56628583352256e-08
"23","North","BK.BKS",1.5072294148576e-06,5.44883877119339e-09,5.97891039779133e-08,-4.02195938297399e-08,1.50643259344065e-07,2.62168883996212e-08,4.07008172795871e-08
"24","North","BK.BKS",1.4523143938133e-06,3.11038471485215e-08,4.85184113542294e-08,-4.30270385137624e-08,1.87047817216982e-07,5.15119976568922e-08,6.28215484348744e-08
"25","North","BK.BKS",1.32861302191088e-06,5.94431313097795e-08,3.06162958009407e-08,-4.14352365945402e-08,2.10288500543005e-07,7.26848321528322e-08,7.95469149228253e-08
"26","North","BK.BKS",1.1530585558025e-06,8.65702346064919e-08,8.20431455344274e-09,-3.5749208640929e-08,2.16638742559184e-07,8.70177859776672e-08,8.87066722071742e-08
"27","North","BK.BKS",9.29804375280593e-07,1.08682976447815e-07,-1.61097972175653e-08,-2.68596772457503e-08,2.04136109338257e-07,9.29403548340819e-08,8.85245319117294e-08
"28","North","BK.BKS",6.58398558992961e-07,1.22459242147474e-07,-3.96051599835317e-08,-1.57933188153338e-08,1.72664461871525e-07,8.99824729469668e-08,7.81972787520131e-08
"29","North","BK.BKS",3.3295208206751e-07,1.25375531388041e-07,-5.97428192293126e-08,-3.55040026165584e-09,1.23917518656451e-07,7.84337855769741e-08,5.83663774946771e-08
"30","North","BK.BKS",-6.06301118139258e-08,1.16024080193387e-07,-7.44137787640498e-08,8.85720354777186e-09,6.12855747968023e-08,5.92277519022783e-08,3.10391973488329e-08
"31","North","BK.BKS",-5.21947709124339e-07,9.43348462670069e-08,-8.21572936050307e-08,2.04498189136921e-08,-1.04414872848327e-08,3.40060472764212e-08,-8.6815400694317e-10
"32","North","BK.BKS",-1.01487271596415e-06,6.16028162539099e-08,-8.22935467580068e-08,3.03845866056855e-08,-8.55514079698864e-08,5.05026857678502e-09,-3.40470998210519e-08
"33","North","BK.BKS",-1.49187745584748e-06,2.03370813944872e-08,-7.49495410566151e-08,3.80132196514376e-08,-1.57974425296226e-07,-2.49937683429478e-08,-6.52250194257642e-08
"34","North","BK.BKS",-1.90724156926751e-06,-2.60176445621656e-08,-6.09909287389335e-08,4.28989718189553e-08,-2.21852844668064e-07,-5.3473405910662e-08,-9.14710712169883e-08
"35","North","BK.BKS",-2.2231356955673e-06,-7.34511958882064e-08,-4.18812294316667e-08,4.483339630587e-08,-2.72062317209036e-07,-7.80216236562383e-08,-1.10417179981797e-07
"36","North","BK.BKS",-2.41475776652353e-06,-1.17807196549059e-07,-1.94972840801515e-08,4.38463417465449e-08,-3.04646837055315e-07,-9.67261801850021e-08,-1.20439486281797e-07
"37","North","BK.BKS",-2.46235518699385e-06,-1.55200589083415e-07,4.07150905932859e-09,4.01901136522554e-08,-3.1714081842257e-07,-1.0821538204094e-07,-1.20788012710945e-07
"38","North","BK.BKS",-2.35905213149151e-06,-1.82388446207899e-07,2.67277604094984e-08,3.4298711325009e-08,-3.08748766706852e-07,-1.11731409291927e-07,-1.11625026496231e-07
"39","North","BK.BKS",-2.114062305207e-06,-1.97059080343427e-07,4.65611787110681e-08,2.6734939362447e-08,-2.80362182778543e-07,-1.07199908779434e-07,-9.39649350253129e-08
"40","North","BK.BKS",-1.73747960530619e-06,-1.980190291891e-07,6.20135637075556e-08,1.81374480083349e-08,-2.34423525655764e-07,-9.52356377273081e-08,-6.95416058085922e-08
"41","North","BK.BKS",-1.24670882347672e-06,-1.85264938393895e-07,7.19998535627114e-08,9.16610229614898e-09,-1.74657154484589e-07,-7.70485211588124e-08,-4.06223107279205e-08
"42","North","BK.BKS",-6.75306013958984e-07,-1.59933859949546e-07,7.59754358593889e-08,4.42384017849684e-10,-1.05694954533127e-07,-5.42949582792491e-08,-9.76889162906582e-09
"43","North","BK.BKS",-6.17514079660842e-08,-1.24149171801407e-07,7.39454284265487e-08,-7.50113391408957e-09,-3.26469040120555e-08,-2.89276873482737e-08,2.04379914566857e-08
"44","North","BK.BKS",5.49441961694115e-07,-8.07945728804986e-08,6.64246883934829e-08,-1.42489104540344e-08,3.93352637026957e-08,-3.0273621282627e-09,4.7660441997719e-08
"45","North","BK.BKS",1.10323182292371e-06,-3.32382830719692e-08,5.4357486833208e-08,-1.95139944117549e-08,1.05469281674697e-07,2.14100947942119e-08,6.99949484884254e-08
"46","North","BK.BKS",1.54893852086396e-06,1.4972994654785e-08,3.90036882636934e-08,-2.31434555633873e-08,1.61696902780838e-07,4.26855856090301e-08,8.60773199458077e-08
"47","North","BK.BKS",1.85955465873571e-06,6.04180770479569e-08,2.18060604520346e-08,-2.51171741369593e-08,2.04952666474122e-07,5.95333416347533e-08,9.51325677222739e-08
"48","North","BK.BKS",2.0258786183561e-06,1.00072317646411e-07,4.25384812992846e-09,-2.55353508846742e-08,2.3333055552566e-07,7.11657890766383e-08,9.69934854291265e-08
"49","North","BK.BKS",2.05288130568211e-06,1.31526110331826e-07,-1.2246725803439e-08,-2.45958447246053e-08,2.46144004383724e-07,7.72637749902567e-08,9.2078528196743e-08
"50","North","BK.BKS",1.96250633029197e-06,1.53137848176103e-07,-2.64851252316139e-08,-2.25660978320971e-08,2.43883323684139e-07,7.79425079947783e-08,8.13205317897776e-08
"51","North","BK.BKS",1.78470805299998e-06,1.64112783351661e-07,-3.75331820805712e-08,-1.97532286954904e-08,2.28082133770569e-07,7.37042561630101e-08,6.60493663232465e-08
"52","North","BK.BKS",1.54574487683186e-06,1.64505629931583e-07,-4.47997142131974e-08,-1.64748001375142e-08,2.01111215772011e-07,6.53741785129187e-08,4.78425283725743e-08
"53","North","BK.BKS",1.26828386464215e-06,1.55152471180273e-07,-4.80515831651388e-08,-1.30331593645928e-08,1.65922193660039e-07,5.40117228981523e-08,2.83661578386966e-08
"54","North","BK.BKS",9.68795015176668e-07,1.37542854802637e-07,-4.74026927877809e-08,-9.69459120572801e-09,1.2576516675338e-07,4.0800583842392e-08,9.22770735691397e-09
"55","North","BK.BKS",6.64714263779793e-07,1.13647249731733e-07,-4.32745997051114e-08,-6.67220254420289e-09,8.39058839832672e-08,2.69322369568424e-08,-8.14807151660876e-09
"56","North","BK.BKS",3.78825215035603e-07,8.57189020083319e-08,-3.63347267085878e-08,-4.11314951121197e-09,4.33671664922865e-08,1.35028601916326e-08,-2.26182932149786e-08
"57","North","BK.BKS",1.26024520240698e-07,5.60897604227754e-08,-2.74189897594772e-08,-2.09359906566466e-09,6.71517029587723e-09,1.43565466991068e-09,-3.33931736473218e-08
"58","North","BK.BKS",-8.31305105648013e-08,2.69788667730792e-08,-1.74460127952278e-08,-6.23733006761609e-10,-2.40944459764655e-08,-8.57101558603286e-09,-4.00717960999977e-08
"59","North","BK.BKS",-2.42061125030406e-07,3.28372894200674e-10,-7.33116532080881e-09,3.39513003981283e-10,-4.78031716011231e-08,-1.60733276868328e-08,-4.26374729936882e-08
"60","North","BK.BKS",-3.49831275929022e-07,-2.23229423398703e-08,2.09101207758025e-09,8.77860996856985e-10,-6.38707967557533e-08,-2.08895300049034e-08,-4.14166950030217e-08
"61","North","BK.BKS",-4.1431154908188e-07,-3.99225400617877e-08,1.01291994699651e-08,1.09934716127708e-09,-7.24375463857965e-08,-2.30829933116123e-08,-3.70138963971646e-08
"62","North","BK.BKS",-4.55497817223698e-07,-5.19392151000162e-08,1.62787064601385e-08,1.1271607115453e-09,-7.42347423120853e-08,-2.29254587113125e-08,-3.02335410305579e-08
"63","North","BK.BKS",-4.8491643092948e-07,-5.83501858315324e-08,2.02450739784602e-08,1.08651988379194e-09,-7.04539325871237e-08,-2.08510334067544e-08,-2.19955133726153e-08
"64","North","BK.BKS",-5.09008734073001e-07,-5.95857748178056e-08,2.19487110666764e-08,1.08965701690351e-09,-6.25885810333812e-08,-1.7406052578827e-08,-1.32462137760975e-08
"65","North","BK.BKS",-5.30304771237859e-07,-5.64413523514738e-08,2.1511362249469e-08,1.22275579352478e-09,-5.22657748260596e-08,-1.31923340224163e-08,-4.87083820006061e-09
"66","North","BK.BKS",-5.49310675258043e-07,-4.99679190624708e-08,1.92258775732681e-08,1.53858614601414e-09,-4.10856342075374e-08,-8.80471873036746e-09,2.38238924114194e-09
"67","North","BK.BKS",-5.6163857783041e-07,-4.13530085803008e-08,1.5513042011421e-08,2.05563352852062e-09,-3.0482484816739e-08,-4.77265383893666e-09,7.95655616630796e-09
"68","North","BK.BKS",-5.59315933843453e-07,-3.18027330962222e-08,1.08711839122381e-08,2.76165539997191e-09,-2.16166202110722e-08,-1.51603171017856e-09,1.15145112433874e-08
"69","North","BK.BKS",-5.37167525656264e-07,-2.24344410411179e-08,5.82460711814423e-09,3.61880829589457e-09,-1.53012741354635e-08,6.80394997031341e-10,1.29426779049467e-08
"70","North","BK.BKS",-4.94326703338732e-07,-1.41879555594608e-08,8.75723101215973e-10,4.56891174568863e-09,-1.19669201041386e-08,1.67528461731889e-09,1.23355575849976e-08
"71","North","BK.BKS",-4.36003366545414e-07,-7.76158031507317e-09,-3.53574770344676e-09,5.53931645400645e-09,-1.16630085717889e-08,1.46599309617838e-09,9.96615893487458e-09
"72","North","BK.BKS",-3.7149879384049e-07,-3.57651938729184e-09,-7.06428570490074e-09,6.45042295026457e-09,-1.40944072488037e-08,1.7464854314839e-10,6.24582697187022e-09
"73","North","BK.BKS",-3.09251900682383e-07,-1.77013152721664e-09,-9.47934531467867e-09,7.22470921323978e-09,-1.86864443963735e-08,-1.97342186095182e-09,1.67576784935755e-09
"74","North","BK.BKS",-2.51129697392286e-07,-2.21552044925428e-09,-1.06744449037849e-08,7.79556865871959e-09,-2.46696633547559e-08,-4.67884401161319e-09,-3.20641866733597e-09
